"class","site","year","sp","ab"
"Actinopterygii",331,1964,"Notropis_umbratilis",55
"Actinopterygii",331,1964,"Ericymba_buccata",65
"Actinopterygii",331,1964,"Notropis_chrysocephalus",75
"Actinopterygii",331,1964,"Notropis_atherinoides",80
"Actinopterygii",331,1964,"Notropis_spilopterus",80
"Actinopterygii",331,1964,"Campostoma_anomalum",110
"Actinopterygii",331,1964,"Pimephales_notatus",120
"Actinopterygii",332,1964,"Dorosoma_cepedianum",1
"Actinopterygii",332,1964,"Etheostoma_flabellare",3
"Actinopterygii",332,1964,"Campostoma_anomalum",3
"Actinopterygii",332,1964,"Fundulus_notatus",3
"Actinopterygii",332,1964,"Etheostoma_spectabile",3
"Actinopterygii",332,1964,"Lepomis_macrochirus",4
"Actinopterygii",332,1964,"Etheostoma_nigrum",5
"Actinopterygii",332,1964,"Notropis_stramineus",6
"Actinopterygii",332,1964,"Phenacobius_mirabilis",7
"Actinopterygii",332,1964,"Hybognathus_nuchalis",7
"Actinopterygii",332,1964,"Etheostoma_blennioides",7
"Actinopterygii",332,1964,"Notropis_umbratilis",13
"Actinopterygii",332,1964,"Etheostoma_caeruleum",15
"Actinopterygii",332,1964,"Semotilus_atromaculatus",24
"Actinopterygii",332,1964,"Ericymba_buccata",87
"Actinopterygii",332,1964,"Pimephales_notatus",142
"Actinopterygii",332,1964,"Notropis_atherinoides",151
"Actinopterygii",332,1964,"Notropis_spilopterus",305
"Actinopterygii",332,1964,"Notropis_chrysocephalus",1693
"Actinopterygii",333,1965,"Hypentilium_nigricans",1
"Actinopterygii",333,1965,"Etheostoma_flabellare",1
"Actinopterygii",333,1965,"Lepomis_cyanellus",1
"Actinopterygii",333,1965,"Notropis_rubellus",1
"Actinopterygii",333,1965,"Notropis_stramineus",1
"Actinopterygii",333,1965,"Moxostoma_erythrurum",2
"Actinopterygii",333,1965,"Campostoma_anomalum",3
"Actinopterygii",333,1965,"Notropis_chrysocephalus",3
"Actinopterygii",333,1965,"Noturus_miurus",3
"Actinopterygii",333,1965,"Etheostoma_blennioides",3
"Actinopterygii",333,1965,"Ericymba_buccata",3
"Actinopterygii",333,1965,"Etheostoma_caeruleum",5
"Actinopterygii",333,1965,"Notropis_blennius",5
"Actinopterygii",333,1965,"Lepomis_macrochirus",6
"Actinopterygii",333,1965,"Etheostoma_nigrum",8
"Actinopterygii",333,1965,"Notropis_umbratilis",11
"Actinopterygii",333,1965,"Hybognathus_nuchalis",27
"Actinopterygii",333,1965,"Pimephales_notatus",28
"Actinopterygii",333,1965,"Notropis_atherinoides",29
"Actinopterygii",333,1965,"Notropis_spilopterus",102
"Actinopterygii",334,1965,"Phenacobius_mirabilis",1
"Actinopterygii",334,1965,"Fundulus_notatus",1
"Actinopterygii",334,1965,"Noturus_miurus",1
"Actinopterygii",334,1965,"Percina_maculata",1
"Actinopterygii",334,1965,"Etheostoma_spectabile",2
"Actinopterygii",334,1965,"Hypentilium_nigricans",3
"Actinopterygii",334,1965,"Notropis_rubellus",3
"Actinopterygii",334,1965,"Moxostoma_erythrurum",4
"Actinopterygii",334,1965,"Notropis_blennius",6
"Actinopterygii",334,1965,"Lepomis_macrochirus",8
"Actinopterygii",334,1965,"Ericymba_buccata",9
"Actinopterygii",334,1965,"Ictalurus_melas",10
"Actinopterygii",334,1965,"Etheostoma_nigrum",13
"Actinopterygii",334,1965,"Etheostoma_flabellare",19
"Actinopterygii",334,1965,"Etheostoma_blennioides",25
"Actinopterygii",334,1965,"Etheostoma_caeruleum",26
"Actinopterygii",334,1965,"Semotilus_atromaculatus",30
"Actinopterygii",334,1965,"Campostoma_anomalum",33
"Actinopterygii",334,1965,"Hybognathus_nuchalis",33
"Actinopterygii",334,1965,"Notropis_stramineus",34
"Actinopterygii",334,1965,"Notropis_chrysocephalus",51
"Actinopterygii",334,1965,"Notropis_umbratilis",51
"Actinopterygii",334,1965,"Pimephales_notatus",233
"Actinopterygii",334,1965,"Notropis_atherinoides",253
"Actinopterygii",334,1965,"Notropis_spilopterus",265
"Actinopterygii",335,1966,"Phenacobius_mirabilis",1
"Actinopterygii",335,1966,"Fundulus_notatus",1
"Actinopterygii",335,1966,"Moxostoma_erythrurum",1
"Actinopterygii",335,1966,"Notropis_stramineus",2
"Actinopterygii",335,1966,"Etheostoma_blennioides",3
"Actinopterygii",335,1966,"Ericymba_buccata",3
"Actinopterygii",335,1966,"Hypentilium_nigricans",4
"Actinopterygii",335,1966,"Campostoma_anomalum",4
"Actinopterygii",335,1966,"Noturus_miurus",5
"Actinopterygii",335,1966,"Etheostoma_nigrum",5
"Actinopterygii",335,1966,"Lepomis_macrochirus",6
"Actinopterygii",335,1966,"Hybognathus_nuchalis",6
"Actinopterygii",335,1966,"Etheostoma_caeruleum",8
"Actinopterygii",335,1966,"Notropis_umbratilis",14
"Actinopterygii",335,1966,"Semotilus_atromaculatus",17
"Actinopterygii",335,1966,"Notropis_spilopterus",25
"Actinopterygii",335,1966,"Notropis_chrysocephalus",30
"Actinopterygii",335,1966,"Pimephales_notatus",99
"Actinopterygii",336,1966,"Etheostoma_blennioides",1
"Actinopterygii",336,1966,"Etheostoma_flabellare",1
"Actinopterygii",336,1966,"Notropis_atherinoides",1
"Actinopterygii",336,1966,"Dorosoma_cepedianum",1
"Actinopterygii",336,1966,"Hypentilium_nigricans",2
"Actinopterygii",336,1966,"Fundulus_notatus",3
"Actinopterygii",336,1966,"Notropis_blennius",3
"Actinopterygii",336,1966,"Lepomis_macrochirus",5
"Actinopterygii",336,1966,"Moxostoma_erythrurum",6
"Actinopterygii",336,1966,"Etheostoma_caeruleum",9
"Actinopterygii",336,1966,"Phenacobius_mirabilis",10
"Actinopterygii",336,1966,"Notropis_stramineus",13
"Actinopterygii",336,1966,"Hybognathus_nuchalis",38
"Actinopterygii",336,1966,"Notropis_umbratilis",38
"Actinopterygii",336,1966,"Semotilus_atromaculatus",42
"Actinopterygii",336,1966,"Ericymba_buccata",65
"Actinopterygii",336,1966,"Campostoma_anomalum",542
"Actinopterygii",336,1966,"Notropis_spilopterus",576
"Actinopterygii",336,1966,"Notropis_chrysocephalus",686
"Actinopterygii",336,1966,"Pimephales_notatus",3317
"Actinopterygii",337,1967,"Phenacobius_mirabilis",1
"Actinopterygii",337,1967,"Notropis_stramineus",1
"Actinopterygii",337,1967,"Noturus_miurus",2
"Actinopterygii",337,1967,"Notropis_umbratilis",2
"Actinopterygii",337,1967,"Semotilus_atromaculatus",3
"Actinopterygii",337,1967,"Lepomis_cyanellus",3
"Actinopterygii",337,1967,"Fundulus_notatus",5
"Actinopterygii",337,1967,"Percina_maculata",5
"Actinopterygii",337,1967,"Etheostoma_flabellare",6
"Actinopterygii",337,1967,"Campostoma_anomalum",7
"Actinopterygii",337,1967,"Notropis_blennius",7
"Actinopterygii",337,1967,"Etheostoma_nigrum",8
"Actinopterygii",337,1967,"Notropis_chrysocephalus",9
"Actinopterygii",337,1967,"Lepomis_macrochirus",13
"Actinopterygii",337,1967,"Hybognathus_nuchalis",14
"Actinopterygii",337,1967,"Etheostoma_blennioides",24
"Actinopterygii",337,1967,"Etheostoma_caeruleum",26
"Actinopterygii",337,1967,"Ericymba_buccata",34
"Actinopterygii",337,1967,"Notropis_spilopterus",40
"Actinopterygii",337,1967,"Notropis_atherinoides",608
"Actinopterygii",338,1968,"Campostoma_anomalum",1
"Actinopterygii",338,1968,"Notropis_chrysocephalus",1
"Actinopterygii",338,1968,"Notropis_stramineus",1
"Actinopterygii",338,1968,"Notropis_umbratilis",1
"Actinopterygii",338,1968,"Notropis_blennius",1
"Actinopterygii",338,1968,"Hypentilium_nigricans",4
"Actinopterygii",338,1968,"Pimephales_notatus",4
"Actinopterygii",338,1968,"Phenacobius_mirabilis",4
"Actinopterygii",338,1968,"Etheostoma_blennioides",5
"Actinopterygii",338,1968,"Notropis_spilopterus",6
"Actinopterygii",338,1968,"Ericymba_buccata",13
"Actinopterygii",338,1968,"Etheostoma_caeruleum",15
"Actinopterygii",338,1968,"Hybognathus_nuchalis",39
"Actinopterygii",338,1968,"Notropis_atherinoides",50
"Actinopterygii",339,1968,"Campostoma_anomalum",1
"Actinopterygii",339,1968,"Notropis_chrysocephalus",1
"Actinopterygii",339,1968,"Phenacobius_mirabilis",1
"Actinopterygii",339,1968,"Dorosoma_cepedianum",1
"Actinopterygii",339,1968,"Notropis_stramineus",1
"Actinopterygii",339,1968,"Ericymba_buccata",1
"Actinopterygii",339,1968,"Lepomis_macrochirus",2
"Actinopterygii",339,1968,"Noturus_miurus",2
"Actinopterygii",339,1968,"Notropis_umbratilis",2
"Actinopterygii",339,1968,"Etheostoma_nigrum",6
"Actinopterygii",339,1968,"Etheostoma_flabellare",10
"Actinopterygii",339,1968,"Hybognathus_nuchalis",15
"Actinopterygii",339,1968,"Pimephales_notatus",18
"Actinopterygii",339,1968,"Etheostoma_blennioides",18
"Actinopterygii",339,1968,"Ictalurus_melas",26
"Actinopterygii",339,1968,"Etheostoma_caeruleum",33
"Actinopterygii",339,1968,"Notropis_atherinoides",33
"Actinopterygii",340,1969,"Etheostoma_flabellare",1
"Actinopterygii",340,1969,"Notropis_chrysocephalus",1
"Actinopterygii",340,1969,"Notropis_atherinoides",1
"Actinopterygii",340,1969,"Dorosoma_cepedianum",1
"Actinopterygii",340,1969,"Fundulus_notatus",1
"Actinopterygii",340,1969,"Noturus_miurus",1
"Actinopterygii",340,1969,"Notropis_spilopterus",1
"Actinopterygii",340,1969,"Lepomis_macrochirus",2
"Actinopterygii",340,1969,"Semotilus_atromaculatus",2
"Actinopterygii",340,1969,"Campostoma_anomalum",2
"Actinopterygii",340,1969,"Moxostoma_erythrurum",2
"Actinopterygii",340,1969,"Notropis_stramineus",2
"Actinopterygii",340,1969,"Phenacobius_mirabilis",3
"Actinopterygii",340,1969,"Ericymba_buccata",4
"Actinopterygii",340,1969,"Hybognathus_nuchalis",6
"Actinopterygii",340,1969,"Etheostoma_blennioides",7
"Actinopterygii",340,1969,"Hypentilium_nigricans",9
"Actinopterygii",340,1969,"Etheostoma_nigrum",9
"Actinopterygii",340,1969,"Pimephales_notatus",12
"Actinopterygii",340,1969,"Etheostoma_caeruleum",15
"Actinopterygii",341,1971,"Notropis_stramineus",1
"Actinopterygii",341,1971,"Semotilus_atromaculatus",2
"Actinopterygii",341,1971,"Ericymba_buccata",2
"Actinopterygii",341,1971,"Lepomis_macrochirus",3
"Actinopterygii",341,1971,"Phenacobius_mirabilis",3
"Actinopterygii",341,1971,"Campostoma_anomalum",4
"Actinopterygii",341,1971,"Notropis_rubellus",4
"Actinopterygii",341,1971,"Percina_maculata",4
"Actinopterygii",341,1971,"Notropis_chrysocephalus",6
"Actinopterygii",341,1971,"Dorosoma_cepedianum",6
"Actinopterygii",341,1971,"Etheostoma_nigrum",6
"Actinopterygii",341,1971,"Etheostoma_flabellare",10
"Actinopterygii",341,1971,"Hypentilium_nigricans",15
"Actinopterygii",341,1971,"Noturus_miurus",15
"Actinopterygii",341,1971,"Etheostoma_caeruleum",15
"Actinopterygii",341,1971,"Etheostoma_blennioides",20
"Actinopterygii",341,1971,"Moxostoma_erythrurum",20
"Actinopterygii",341,1971,"Notropis_umbratilis",23
"Actinopterygii",341,1971,"Pimephales_notatus",35
"Actinopterygii",341,1971,"Notropis_atherinoides",40
"Actinopterygii",341,1971,"Notropis_spilopterus",100
"Actinopterygii",341,1971,"Hybognathus_nuchalis",250
"Actinopterygii",342,1972,"Phenacobius_mirabilis",1
"Actinopterygii",342,1972,"Percina_maculata",1
"Actinopterygii",342,1972,"Notropis_rubellus",2
"Actinopterygii",342,1972,"Etheostoma_flabellare",3
"Actinopterygii",342,1972,"Moxostoma_erythrurum",3
"Actinopterygii",342,1972,"Notropis_stramineus",5
"Actinopterygii",342,1972,"Notropis_chrysocephalus",10
"Actinopterygii",342,1972,"Dorosoma_cepedianum",10
"Actinopterygii",342,1972,"Ericymba_buccata",10
"Actinopterygii",342,1972,"Etheostoma_caeruleum",15
"Actinopterygii",342,1972,"Semotilus_atromaculatus",15
"Actinopterygii",342,1972,"Campostoma_anomalum",15
"Actinopterygii",342,1972,"Hypentilium_nigricans",20
"Actinopterygii",342,1972,"Notropis_umbratilis",20
"Actinopterygii",342,1972,"Etheostoma_blennoides",30
"Actinopterygii",342,1972,"Etheostoma_nigrum",75
"Actinopterygii",342,1972,"Notropis_spilopterus",75
"Actinopterygii",342,1972,"Pimephales_notatus",100
"Actinopterygii",342,1972,"Noturus_miurus",100
"Actinopterygii",342,1972,"Hybognathus_nuchalis",150
"Actinopterygii",343,1973,"Dorosoma_cepedianum",1
"Actinopterygii",343,1973,"Campostoma_anomalum",2
"Actinopterygii",343,1973,"Ericymba_buccata",2
"Actinopterygii",343,1973,"Percina_maculata",3
"Actinopterygii",343,1973,"Notropis_stramineus",4
"Actinopterygii",343,1973,"Notropis_umbratilis",7
"Actinopterygii",343,1973,"Etheostoma_flabellare",10
"Actinopterygii",343,1973,"Lepomis_macrochirus",10
"Actinopterygii",343,1973,"Etheostoma_nigrum",10
"Actinopterygii",343,1973,"Hypentilium_nigricans",15
"Actinopterygii",343,1973,"Etheostoma_blennioides",20
"Actinopterygii",343,1973,"Hybognathus_nuchalis",20
"Actinopterygii",343,1973,"Noturus_miurus",30
"Actinopterygii",343,1973,"Pimephales_notatus",35
"Actinopterygii",343,1973,"Notropis_atherinoides",40
"Actinopterygii",343,1973,"Etheostoma_caeruleum",40
"Actinopterygii",343,1973,"Notropis_chrysocephalus",50
"Actinopterygii",343,1973,"Notropis_spilopterus",200
"Actinopterygii",344,1974,"Pimephales_notatus",1
"Actinopterygii",344,1974,"Ericymba_buccata",1
"Actinopterygii",344,1974,"Notropis_atherinoides",2
"Actinopterygii",344,1974,"Notropis_umbratilis",3
"Actinopterygii",344,1974,"Campostoma_anomalum",4
"Actinopterygii",344,1974,"Notropis_chrysocephalus",4
"Actinopterygii",344,1974,"Notropis_stramineus",4
"Actinopterygii",344,1974,"Etheostoma_flabellare",6
"Actinopterygii",344,1974,"Moxostoma_erythrurum",6
"Actinopterygii",344,1974,"Etheostoma_caeruleum",6
"Actinopterygii",344,1974,"Lepomis_macrochirus",8
"Actinopterygii",344,1974,"Hypentilium_nigricans",10
"Actinopterygii",344,1974,"Dorosoma_cepedianum",10
"Actinopterygii",344,1974,"Noturus_miurus",10
"Actinopterygii",344,1974,"Etheostoma_nigrum",19
"Actinopterygii",344,1974,"Hybognathus_nuchalis",40
"Actinopterygii",344,1974,"Notropis_spilopterus",225
"Actinopterygii",361,1992,"Mugil_sp.",2
"Actinopterygii",361,1992,"Eucinostomus_sp.",2
"Actinopterygii",361,1992,"Doratonotus_megalepsis",2
"Actinopterygii",361,1992,"Epinephelus_morio",2
"Actinopterygii",361,1992,"Mycteroperca_interstitialis",2
"Actinopterygii",361,1992,"Hippocampus_sp.",3
"Actinopterygii",361,1992,"Emblemariopsis_signifera",3
"Actinopterygii",361,1992,"Chilomycterus_spinosus",3
"Actinopterygii",361,1992,"Budianus_pulchellus",3
"Actinopterygii",361,1992,"Budianus_rufus",3
"Actinopterygii",361,1992,"Halichoeres_cyanocephalus",3
"Actinopterygii",361,1992,"Holacanthus_tricolor",3
"Actinopterygii",361,1992,"Equetus_lanceolatus",3
"Actinopterygii",361,1992,"Cosmocampus_albirostris",3
"Actinopterygii",361,1992,"Mycteroperca_bonaci",4
"Actinopterygii",361,1992,"Cantherhines_pullus",5
"Actinopterygii",361,1992,"Gymnothorax_moringa",6
"Actinopterygii",361,1992,"Gymnothorax_vicinus",6
"Actinopterygii",361,1992,"Rypticus_bistrispinus",6
"Actinopterygii",361,1992,"Narcine_brasiliensis",6
"Actinopterygii",361,1992,"Balistes_vetula",7
"Actinopterygii",361,1992,"Rypticus_saponaceus",7
"Actinopterygii",361,1992,"Diodon_hystrix",9
"Actinopterygii",361,1992,"Scarus_zelindae",9
"Actinopterygii",361,1992,"Gymnothorax_funebris",12
"Actinopterygii",361,1992,"Pomacanthus_paru",13
"Actinopterygii",361,1992,"Bothus_ocellatus",14
"Actinopterygii",361,1992,"Synodus_sp.",14
"Actinopterygii",361,1992,"Holacanthus_ciliaris",15
"Actinopterygii",361,1992,"Lactophrys_polygonia",16
"Actinopterygii",361,1992,"Stegastes_variabilis",17
"Actinopterygii",361,1992,"Epinephelus_marginatus",19
"Actinopterygii",361,1992,"Sparisoma_atomarium",21
"Actinopterygii",361,1992,"Scorpaena_sp.",22
"Actinopterygii",361,1992,"Caranx_latus",24
"Actinopterygii",361,1992,"Sparisoma_radians",25
"Actinopterygii",361,1992,"Calamus_sp.",25
"Actinopterygii",361,1992,"Sparisoma_sp.",28
"Actinopterygii",361,1992,"Cryptotomus_roseus",30
"Actinopterygii",361,1992,"Acanthurus_coeruleus",30
"Actinopterygii",361,1992,"Carangoides_crysos",30
"Actinopterygii",361,1992,"Scartella_cristata",37
"Actinopterygii",361,1992,"Chromis_multilineata",41
"Actinopterygii",361,1992,"Pseudocaranx_dentex",45
"Actinopterygii",361,1992,"Halichoeres_brasiliensis",45
"Actinopterygii",361,1992,"Mycteroperca_acutirostris",48
"Actinopterygii",361,1992,"Sphoeroides_spengleri",51
"Actinopterygii",361,1992,"Dactylopterus_volitans",52
"Actinopterygii",361,1992,"Labrisomus_nuchipinnis",69
"Actinopterygii",361,1992,"Serranus_baldwini",73
"Actinopterygii",361,1992,"Holocentrus_ascensionis",78
"Actinopterygii",361,1992,"Coryphopterus_sp.",78
"Actinopterygii",361,1992,"Canthigaster_rostrata",85
"Actinopterygii",361,1992,"Kyphosus_sp.",90
"Actinopterygii",361,1992,"Carangoides_bartholomaei",92
"Actinopterygii",361,1992,"Chaetodon_sedentarius",113
"Actinopterygii",361,1992,"Parablennius_sp.",116
"Actinopterygii",361,1992,"Elacatinus_figaro",116
"Actinopterygii",361,1992,"Anisotremus_virginicus",122
"Actinopterygii",361,1992,"Sparisoma_axillare",196
"Actinopterygii",361,1992,"Scarus_trispinosus",282
"Actinopterygii",361,1992,"Haemulon_steindachneri",284
"Actinopterygii",361,1992,"Stephanolepsis_hispidus",305
"Actinopterygii",361,1992,"Pareques_acuminatus",347
"Actinopterygii",361,1992,"Haemulon_plumieri",367
"Actinopterygii",361,1992,"Chaetodon_striatus",404
"Actinopterygii",361,1992,"Acanthurus_bahianus",425
"Actinopterygii",361,1992,"Pseudupeneus_maculatus",522
"Actinopterygii",361,1992,"Stegastes_fuscus",559
"Actinopterygii",361,1992,"Halichoeres_poeyi",623
"Actinopterygii",361,1992,"Acanthurus_chirurgus",741
"Actinopterygii",361,1992,"Abudefduf_saxatilis",1772
"Actinopterygii",361,1992,"Haemulon_aurolineatum",2144
"Actinopterygii",361,1992,"Diplodus_argenteus",3010
"Actinopterygii",362,1992,"Gymnothorax_vicinus",3
"Actinopterygii",362,1992,"Antennarius_multiocellatus",3
"Actinopterygii",362,1992,"Callionymus_bairdi",3
"Actinopterygii",362,1992,"Emblemariopsis_signifera",3
"Actinopterygii",362,1992,"Halichoeres_cyanocephalus",3
"Actinopterygii",362,1992,"Malacoctenus_sp.",3
"Actinopterygii",362,1992,"Stephanolepsis_hispidus",3
"Actinopterygii",362,1992,"Myrichthys_breviceps",3
"Actinopterygii",362,1992,"Holacanthus_ciliaris",3
"Actinopterygii",362,1992,"Mycteroperca_interstitialis",3
"Actinopterygii",362,1992,"Lactrophrys_quadricornis",6
"Actinopterygii",362,1992,"Cryptotomus_roseus",6
"Actinopterygii",362,1992,"Budianus_rufus",6
"Actinopterygii",362,1992,"Halichoeres_brasiliensis",6
"Actinopterygii",362,1992,"Lactophrys_polygonia",8
"Actinopterygii",362,1992,"Diodon_hystrix",8
"Actinopterygii",362,1992,"Balistes_vetula",8
"Actinopterygii",362,1992,"Calamus_sp.",8
"Actinopterygii",362,1992,"Alutera_scripta",10
"Actinopterygii",362,1992,"Sparisoma_sp.",10
"Actinopterygii",362,1992,"Scarus_trispinosus",11
"Actinopterygii",362,1992,"Synodus_sp.",11
"Actinopterygii",362,1992,"Sparisoma_radians",14
"Actinopterygii",362,1992,"Ogocephalus_vespertilio",14
"Actinopterygii",362,1992,"Centropyge_aurantonotus",16
"Actinopterygii",362,1992,"Sphoeroides_spengleri",18
"Actinopterygii",362,1992,"Scorpaena_sp.",18
"Actinopterygii",362,1992,"Labrisomus_sp.",19
"Actinopterygii",362,1992,"Chromis_multilineata",21
"Actinopterygii",362,1992,"Scartella_cristata",26
"Actinopterygii",362,1992,"Epinephelus_marginatus",27
"Actinopterygii",362,1992,"Holocentrus_ascensionis",30
"Actinopterygii",362,1992,"Malacoctenus_sp.",44
"Actinopterygii",362,1992,"Stegastes_variabilis",52
"Actinopterygii",362,1992,"Canthigaster_rostrata",53
"Actinopterygii",362,1992,"Bothus_ocellatus",57
"Actinopterygii",362,1992,"Pseudocaranx_dentex",68
"Actinopterygii",362,1992,"Parablennius_sp.",78
"Actinopterygii",362,1992,"Mycteroperca_acutirostris",78
"Actinopterygii",362,1992,"Sparisoma_axillare",92
"Actinopterygii",362,1992,"Haemulon_plumieri",98
"Actinopterygii",362,1992,"Pareques_acuminatus",108
"Actinopterygii",362,1992,"Stegastes_pictus",112
"Actinopterygii",362,1992,"Acanthurus_bahianus",118
"Actinopterygii",362,1992,"Diplodus_argenteus",141
"Actinopterygii",362,1992,"Serranus_baldwini",159
"Actinopterygii",362,1992,"Elacatinus_figaro",165
"Actinopterygii",362,1992,"Coryphopterus_sp.",179
"Actinopterygii",362,1992,"Chaetodon_striatus",238
"Actinopterygii",362,1992,"Haemulon_steindachneri",317
"Actinopterygii",362,1992,"Pseudupeneus_maculatus",394
"Actinopterygii",362,1992,"Acanthurus_chirurgus",410
"Actinopterygii",362,1992,"Abudefduf_saxatilis",448
"Actinopterygii",362,1992,"Halichoeres_poeyi",830
"Actinopterygii",362,1992,"Stegastes_fuscus",2918
"Actinopterygii",362,1992,"Haemulon_aurolineatum",3069
"Actinopterygii",363,1992,"Eucinostomus_sp.",2
"Actinopterygii",363,1992,"Chloroscombrus_chrysurus",2
"Actinopterygii",363,1992,"Mycteroperca_interstitialis",2
"Actinopterygii",363,1992,"Mycteroperca_bonaci",3
"Actinopterygii",363,1992,"Pseudocaranx_dentex",6
"Actinopterygii",363,1992,"Lactrophrys_quadricornis",6
"Actinopterygii",363,1992,"Gymnothorax_vicinus",6
"Actinopterygii",363,1992,"Fistularia_tabacaria",6
"Actinopterygii",363,1992,"Halichoeres_maculipinna",6
"Actinopterygii",363,1992,"Lactophrys_polygonia",6
"Actinopterygii",363,1992,"Carangoides_crysos",6
"Actinopterygii",363,1992,"Emblemariopsis_signifera",6
"Actinopterygii",363,1992,"Ambycirrhithus_pinos",6
"Actinopterygii",363,1992,"Dactylopterus_volitans",6
"Actinopterygii",363,1992,"Chilomycterus_spinosus",6
"Actinopterygii",363,1992,"Kyphosus_sp.",6
"Actinopterygii",363,1992,"Budianus_rufus",6
"Actinopterygii",363,1992,"Labrisomus_sp.",6
"Actinopterygii",363,1992,"Malacoctenus_sp.",6
"Actinopterygii",363,1992,"Muraena_milliaris",6
"Actinopterygii",363,1992,"Myrichthys_breviceps",6
"Actinopterygii",363,1992,"Sparisoma_atomarium",6
"Actinopterygii",363,1992,"Pomacanthus_paru",7
"Actinopterygii",363,1992,"Anisotremus_virginicus",7
"Actinopterygii",363,1992,"Scarus_trispinosus",7
"Actinopterygii",363,1992,"Chaetodon_sedentarius",8
"Actinopterygii",363,1992,"Myrichthys_ocellatus",9
"Actinopterygii",363,1992,"Holacanthus_ciliaris",9
"Actinopterygii",363,1992,"Ogocephalus_vespertilio",10
"Actinopterygii",363,1992,"Holocentrus_ascensionis",13
"Actinopterygii",363,1992,"Epinephelus_marginatus",13
"Actinopterygii",363,1992,"Halichoeres_brasiliensis",15
"Actinopterygii",363,1992,"Stephanolepsis_hispidus",15
"Actinopterygii",363,1992,"Scartella_cristata",23
"Actinopterygii",363,1992,"Carangoides_bartholomaei",28
"Actinopterygii",363,1992,"Synodus_sp.",28
"Actinopterygii",363,1992,"Chromis_multilineata",29
"Actinopterygii",363,1992,"Scorpaena_sp.",35
"Actinopterygii",363,1992,"Sphoeroides_spengleri",36
"Actinopterygii",363,1992,"Haemulon_plumieri",37
"Actinopterygii",363,1992,"Acanthurus_chirurgus",47
"Actinopterygii",363,1992,"Labrisomus_nuchipinnis",50
"Actinopterygii",363,1992,"Mycteroperca_acutirostris",50
"Actinopterygii",363,1992,"Calamus_sp.",59
"Actinopterygii",363,1992,"Elacatinus_figaro",68
"Actinopterygii",363,1992,"Bothus_ocellatus",74
"Actinopterygii",363,1992,"Sparisoma_axillare",78
"Actinopterygii",363,1992,"Canthigaster_rostrata",95
"Actinopterygii",363,1992,"Parablennius_sp.",97
"Actinopterygii",363,1992,"Pareques_acuminatus",98
"Actinopterygii",363,1992,"Acanthurus_bahianus",110
"Actinopterygii",363,1992,"Coryphopterus_sp.",141
"Actinopterygii",363,1992,"Haemulon_steindachneri",183
"Actinopterygii",363,1992,"Stegastes_variabilis",209
"Actinopterygii",363,1992,"Serranus_baldwini",233
"Actinopterygii",363,1992,"Chaetodon_striatus",342
"Actinopterygii",363,1992,"Pseudupeneus_maculatus",365
"Actinopterygii",363,1992,"Diplodus_argenteus",655
"Actinopterygii",363,1992,"Haemulon_aurolineatum",718
"Actinopterygii",363,1992,"Halichoeres_poeyi",822
"Actinopterygii",363,1992,"Abudefduf_saxatilis",1007
"Actinopterygii",363,1992,"Stegastes_fuscus",2212
"Actinopterygii",364,1978,"Quietula_ycauda",1
"Actinopterygii",364,1978,"Lepomis_macrochirus",2
"Actinopterygii",364,1978,"Anchoa_delicatissima",10
"Actinopterygii",364,1978,"Gillichthys_mirabilis",12
"Actinopterygii",364,1978,"Atherinops_affinis",15
"Actinopterygii",364,1978,"Anchoa_compressa",26
"Actinopterygii",364,1978,"Mugil_cephalus",41
"Actinopterygii",364,1978,"Gambusia_affinis",46
"Actinopterygii",364,1978,"Clevelandia_ios",49
"Actinopterygii",364,1978,"Fundulus_parvipinnis",377
"Actinopterygii",365,1978,"Lepomis_cyanellus",1
"Actinopterygii",365,1978,"Anchoa_compressa",1
"Actinopterygii",365,1978,"Anchoa_delicatissima",1
"Actinopterygii",365,1978,"Symphurus_atricauda",1
"Actinopterygii",365,1978,"Pimephales_promelas",2
"Actinopterygii",365,1978,"Lepomis_macrochirus",4
"Actinopterygii",365,1978,"Atherinops_affinis",5
"Actinopterygii",365,1978,"Mugil_cephalus",11
"Actinopterygii",365,1978,"Gambusia_affinis",23
"Actinopterygii",365,1978,"Gillichthys_mirabilis",38
"Actinopterygii",365,1978,"Clevelandia_ios",39
"Actinopterygii",365,1978,"Fundulus_parvipinnis",208
"Actinopterygii",366,1978,"Mugil_cephalus",1
"Actinopterygii",366,1978,"Leptocottus_armatus",1
"Actinopterygii",366,1978,"Lepomis_macrochirus",2
"Actinopterygii",366,1978,"Atherinops_affinis",4
"Actinopterygii",366,1978,"Gambusia_affinis",9
"Actinopterygii",366,1978,"Gillichthys_mirabilis",14
"Actinopterygii",366,1978,"Anchoa_compressa",15
"Actinopterygii",366,1978,"Anchoa_delicatissima",28
"Actinopterygii",366,1978,"Clevelandia_ios",80
"Actinopterygii",366,1978,"Fundulus_parvipinnis",181
"Actinopterygii",367,1978,"Mugil_cephalus",1
"Actinopterygii",367,1978,"Syngnathus_leptorhynchus",1
"Actinopterygii",367,1978,"Acanthogobius_flavimanus",2
"Actinopterygii",367,1978,"Gambusia_affinis",5
"Actinopterygii",367,1978,"Gillichthys_mirabilis",5
"Actinopterygii",367,1978,"Cymatogaster_aggregata",11
"Actinopterygii",367,1978,"Atherinops_affinis",15
"Actinopterygii",367,1978,"Fundulus_parvipinnis",17
